rule_settings_id,rule_conditions_id,measure,duration,measurefromvalue,measureoperator,measuretovalue,operator,time,timefromvalue,timeoperator,timetovaluerule_settings_id                     | rule_conditions_id                   | measure | duration | measurefromvalue | measureoperator | measuretovalue | operator | time | timefromvalue | timeoperator | timetovalue
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,022952bb-17d2-4096-b378-1bf50d4b14e4,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,02dc151a-e19b-4736-8f01-adb80708ba45,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,04094974-a08e-4d6d-b6b3-01b6bd9e6ce2,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,04127e47-3db1-4d8f-a42f-69e602812c6e,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,04ec2b93-f4c4-4d48-90e3-145737edcccf,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,05abbd9f-1174-41e7-b593-89a59bdab563,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,05e012e8-cb6b-4bf2-9afd-9934554a84cc,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0639c973-0126-4604-b9e7-7d84c6eb1c9a,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,06477cc5-55b1-4da4-a6b4-c6a039031fc1,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0665f3be-b3c7-494e-be23-1760ee461e0a,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0676467c-862a-4a2c-9c01-d074f0cb9acf,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,07199b87-9c4d-4e58-8358-965bec80e59b,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,07df0b6d-dcce-4f0d-be19-d8bd55a17c26,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,07f481e4-d260-4b49-8e59-5ab86629c779,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0879442d-6c96-4cdf-8337-5125dca448da,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0881a7d3-a031-4457-abcc-7aed22eb1a17,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,08a824b1-b2ff-41e0-852e-cc4ad412e8d1,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,08c71918-5cfc-4483-be54-cb97a334b601,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,095e7acb-5761-42aa-ac3a-ea99f364f7e3,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0967e4e5-f5b3-4847-b66d-9fcb604fcca3,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,09732eaf-6ff2-4d79-8c31-d8bf5b461adc,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,09a3c1fe-9bc5-4699-aa75-ce9e8607cb91,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0ad9643e-c6a0-45c8-b358-1d0e60cafeff,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0b135ff5-fd8f-4d83-bf7e-d7850371a704,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0b584e69-4612-4d55-b266-2c67654e400d,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0baa7633-e21a-41f1-907c-3356226a36fc,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0bb85022-fc6a-4ede-8843-5a1ddd607d36,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0c4a8c0a-86b6-4327-9560-e3bbf88de586,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0c87a033-66e6-4a48-971a-58708ac966e6,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0cb1a5b4-2c52-48be-9a10-b1b2a690da55,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0d96ad29-7f21-4900-99bf-26c69b66f953,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0ded0849-0d02-48a0-8e38-f7b2d3d07b53,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0e18d57c-3ee5-481e-948a-5f7c7b014cce,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0e38774b-deff-437a-8bc1-8c9408c55341,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0e49acfc-f4dc-41bf-a022-d50f47c6a5b5,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0e59359c-9c5e-46b5-a96e-2837197db14e,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0e67583d-5649-47bd-ae56-24a9caf7e3db,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0f0aa6b7-7d28-47c1-8662-f94ea214a385,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0f518e31-03c5-4209-bdbc-5243bdc3fdba,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0f5394d9-c9fd-47d1-9048-b4d6c75b61cb,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0f946fda-ed3a-4db5-a683-297769e671bd,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0fd01e5e-f45b-48d9-ba68-caf2dfe940fe,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0fd93b85-ff00-4d31-84ac-c3b58873d4ab,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0fe2df82-01d6-4f02-9e66-a91361ddc1d6,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,0ffa431d-d294-4912-be6f-1f0a8bdfff44,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1008082f-39b9-441a-854d-8fe95987a325,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1029a5d7-9a21-4744-a385-b84fa07edeba,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,107c4927-a99e-4861-bfea-222f3fa0a9c3,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,108e0209-501d-4a12-901c-7eae0b3c9d94,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,10aabe15-6a58-4f29-8b4d-a2dc96e4da56,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,10b9ca5b-55b4-49b5-8d9e-e4c97e94cc2f,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,112cd9db-5729-4467-aee9-b543fc348376,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1182bf4a-02fd-43b0-beab-ea909487f588,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,11c27d9e-2957-48b6-8fe2-cf41541d8ad2,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,12742b4b-26c8-45b1-8869-87170bff4bc0,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1299b042-946a-4ffc-aacc-ccb188bc1c88,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,12ba0088-fa94-4550-9227-866f195da8fc,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,12c3d803-46c7-40ba-9c4b-6aeb97c243f0,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,12c592e4-9ef4-4e07-83dc-dc1bfd32f315,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,12edb98f-7b5f-41c8-809e-4ac9620bcaf1,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,13f3af21-194e-4f61-8ae3-f5cd5cc9f697,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1467d3bc-b275-4db7-b5e9-79fe02247414,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,147f509c-9eca-42b9-940a-7649cb5dc64b,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,14d17209-c686-4fde-a9de-4cf8a9bb5edb,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,155ffad1-a7a7-460d-8362-dfba35ad06c1,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,15680882-eadd-4cb0-af59-29d57aa97939,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,15bfc0cc-453e-4584-baf0-54ca8987ecf4,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,15e68af5-5ac2-469e-87fa-80538c5feed5,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,15efce13-4512-476b-8ef0-25db51e9b443,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,17020c28-8a8f-45fa-9682-d821b2ac9284,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,174dcc04-c74c-4a8d-969c-ea6840d79710,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1753e941-6342-4d92-850c-6d9ce85c01cc,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,175f14bc-a88b-4b4b-ac92-b741b6af3eec,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,178d2801-96f9-4f83-a842-ea830c76ae03,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,17b26775-7570-445a-be59-8e98d0d9cdd1,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,17b9d604-2a98-4008-aa94-aff7944edd05,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,18257717-3d80-4fd8-bc5a-56d6fccfa579,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,19a22f6d-4003-480f-accd-42a3f283b1f4,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,19d4c606-6199-4b4d-ba3e-8329565eea77,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1a52b63b-e89b-476d-a870-6e2af9737ea5,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1a6de62e-8c6c-4a9a-b7e0-2c2c2050cbc5,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1a967c7e-1f53-443f-92a1-a14caf9bb48d,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1ac3d1af-108b-450c-8438-807deb6ad252,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1b348c3b-c829-4636-b76c-052798081d6c,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1b5bd0f8-f9d5-4249-8535-b54ae136adc4,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1b6b417b-1a7a-49c7-8031-0fb2511f7f9e,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1b8b7a53-ee87-4b4f-a03e-85f75b4bf261,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1be794c8-47cd-4cdc-9f1f-840ee92cf894,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1bf87f98-9db2-4254-a1d0-11e6a4b88304,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1bfd9f75-b4c8-473f-b801-732416ce64f6,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1c997591-a7c8-422d-a9f8-6a5e8d38eb2a,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1d951ef3-6977-46cb-9104-7827071ce497,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1df8e75c-d033-41ca-bd6b-68027da17113,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1e34983e-5dce-4c69-bdd2-e63b2e84d6ec,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1e735118-8d88-46f9-98f7-b5bbcc760066,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1eb992ad-1426-4103-9416-15dd5d1f7de9,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1f868b1d-c587-4803-ba28-c8aa02ab00d3,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,1fa71775-2412-46cf-97d5-6502cd49d145,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,201a759d-d253-468f-a637-3dcd4f723edf,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,206b8ecf-fec9-4639-b4fe-658188d4b4cb,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,20ba50be-4065-40d2-9a71-26beffda4a49,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2111a068-447e-43ad-9af4-5a3a5c5b8555,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,213e1f11-1252-4c8a-b7a8-5418e67dd263,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,215b8374-2e97-4057-a075-d1fbfbe93d3c,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,21b72d67-e6ed-4dbc-8bcd-53230c064590,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,228105d4-9485-4a4c-b999-034cfc35cd1d,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,22c3cc80-c7de-425d-a2bf-280006c33859,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,22cefd39-9bd5-45b3-9e25-7e97c65a219a,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,22fb08f2-0d9b-48eb-8c96-cdf0be48c47e,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,235bf000-c045-40fb-ad1c-61f012c7f2c8,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2436ec77-63a4-4214-aa4b-b883b2182f36,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,244ba6a3-12e6-4b58-a8b9-19145aaf1b5e,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2544f9ca-bcb6-4a30-9e77-643ac6383a5c,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,25cb8c3f-0626-4b4d-ab8b-a764c0ff503e,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,25f48057-ae52-4aaa-b827-7c0225376cd8,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,26549411-cdd6-4036-98bb-eb7b3371a91c,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,26641974-ed03-458e-8444-7c2ced0240f9,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,26e3594b-788a-4d0e-910d-face09d7b5dc,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2709d1b1-cf20-4566-951f-ead58f44da84,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2728fd5c-287a-4849-81e6-399094932227,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,27de6f7a-fd9e-4758-9015-92b98ca378fb,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,280551fb-d984-4b8f-abec-51276a154f10,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,286a2d36-57e8-43e9-ba05-f9632f2c71da,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,288be2b6-3f8d-4f33-b355-15e0fcf3d11a,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,29ce0ba7-d60f-4dbd-ae2c-7406f680503a,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,29f64fc8-c7b3-459f-ab4b-f997991c40eb,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2a36eef7-fe8b-4af7-bade-3f7ad1761275,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2a527d33-af13-4110-ab77-9904e8513a20,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2a6293d0-7013-4361-b2f6-9975a6491436,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2a6ac492-b158-4011-834b-341f73b623ef,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2ac51491-00e9-4d45-9a9f-ef22202e5a5c,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2ae92162-2c14-4888-a1f4-260379d41321,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2b1e310f-5807-445e-8c4f-da8600f49857,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2b4bd0af-cbcb-41ff-8d63-541c915f1f46,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2b549270-a864-47d4-81e0-463cbae08cde,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2b61c39b-a062-4127-9387-a2a944a328a3,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2bb011f6-5d9e-416d-854f-8b238151deb4,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2bd200e5-59ad-4e6e-b640-d37da40a697f,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2bd77110-0279-4408-b98b-3b598e98d86f,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2c0c723c-c37e-47c1-854a-0ba5f20d6ec2,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2cb0977e-034d-475c-acf9-2d618bcc66d0,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2d5d2975-8e53-4103-9afc-cd9cc3aa8d6b,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2d753e3d-49a1-403e-903e-4b44100d724a,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2d84c542-623f-404c-abe6-3bdc85b23520,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2da883c7-5acb-4cc8-8a07-f0b1dad744ee,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2db42efa-5ab6-4067-9917-579792802e97,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2dbd2235-07f3-467b-aef3-53f56afb6500,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2dc2af2a-2343-4f68-a1a5-d0c2e8cd342e,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2e2fac04-484d-46f3-9679-5571228f0d54,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2e37f73d-f652-4aab-a39d-fb9011ac02ce,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2e49788d-cd26-49bc-9fba-2e5d91663210,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2e9b7a95-7d79-4e9d-b6a5-225cab6fc696,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2ecd300e-66d0-42a7-9b1d-85d4178b5e6f,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2ee7b561-f4a2-4144-9fda-ba7b2c0eb00a,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2f2b3010-ec7f-4f26-b821-2340150db117,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,2fc12f66-4d01-486a-8ae1-a835d4038389,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,30126fad-c24a-4abe-9dbf-bf1a4a45add1,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,304924c3-d147-4b7b-8910-1c1e61a8008d,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,30d0d6a8-30ca-4c48-9a25-0f183a60c5f1,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,30e32749-f87d-4a67-9ceb-4f83c4509372,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,312cc1d7-eb21-4aec-8ae1-47f9db7c3f05,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,313e8eb9-e23f-46c7-9347-6577e0418e0f,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,315b6e86-6d72-4b3e-a055-711422bd4a75,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,3169db4e-79d4-4fb1-a39f-1885bd2ae272,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,3170a247-8d2e-4443-a97b-911e50dcef92,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,3195fbcd-7b16-4fbc-a4f8-5b2537a78d01,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,31e10919-2fc9-424d-8f27-ec2d8be0c8df,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,3254ccce-0819-4a6a-9471-a3bcfb688731,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,32ad6c9e-f5dd-4f6c-bea0-380d330551de,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,32ce2935-d7b9-4a06-881a-1b94d20bd2d5,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,330b6fbd-8886-4f40-9656-7b6a1dd86fa3,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,332b105e-8e9c-4409-9081-0d3ca8bc80d4,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,3330c28f-99ea-401b-b6cb-25a84c0a588b,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,3345132b-7339-4149-9e15-d9eb011700bd,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,334cb5e4-35e0-405d-aa50-86a84792b81a,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,337d06c9-ee26-4276-aa67-49ea3f64350e,PPS,,0,Greater than,0,,,,,
e6a613c4-a379-4a4c-bbb7-14cc9f4f8e4f,33e99cad-5063-42d1-bcfd-34b97f873b5a,PPS,,0,Greater than,0,,,,,
